a,b,c,alpha,beta,gamma
7.192381479584418,7.192381479584418,17.64013129520301,90.0,90.0,120.0
5.07433600619564,5.07433600619564,5.07433600619564,90.0,90.0,90.0
12.538146002925457,7.885872001183285,8.99714599,90.0,133.03740279872454,90.0
5.760787,5.760787,4.071315,90.0,90.0,90.0
5.10556614,8.917666235929962,6.89040502,90.0,90.0,90.0
4.401073,7.164911,7.840532,90.0,90.0,90.0
8.759808003101659,8.759808003101659,9.077152003401537,90.0,90.0,90.0
7.732483999489515,13.36563999784214,8.51669282,90.0,107.65170272149015,90.0
5.595448215251771,5.595448215251771,13.613555672999976,90.0,90.0,120.0
4.68145,6.615754,8.392284,90.0,90.0,90.0
8.582657996598856,8.582657996598856,8.582657996598856,90.0,90.0,90.0
5.900049993862751,5.900049993862751,5.900049993862751,90.0,90.0,90.0
6.12361663,5.726337,8.322493630000002,90.0,102.08367094,90.0
5.84375800005679,14.739882002259318,17.502539998771525,90.0,90.0,90.0
5.252440000000001,5.2595746000000005,5.26166726,70.46780074,60.401812780000014,80.44670545000001
4.266816999999999,6.669581680000001,8.266012109999998,98.07178974,89.28994773,107.84470496
8.424535994413585,8.424535994413585,8.424535994413585,90.0,90.0,90.0
12.847217991561523,3.439351997449627,5.914276199999999,90.0,116.63047156232147,90.0
5.81929913,5.81929913,8.44257099,90.0,90.0,90.0
9.36425599739313,9.36425599739313,5.55266599836911,90.0,90.0,90.0
7.209857995485719,7.209857995485719,7.209857995485719,90.0,90.0,90.0
7.682120005814113,7.682120005814113,7.682120005814113,90.0,90.0,90.0
2.722548100229944,2.722548100229944,33.142554019614465,90.0,90.0,120.0
5.72381000675517,5.72381000675517,5.72381000675517,90.0,90.0,90.0
4.2743561,4.2743561,15.513971,90.0,90.0,120.0
5.167834003608877,8.50859600618941,4.04785,90.0,90.0,90.0
11.765809,11.765809,8.203525,90.0,90.0,90.0
6.65356498,6.65356498,15.231708,90.0,90.0,120.0
6.824264001998053,6.868738000965935,15.49779400344176,90.0,90.0,90.0
10.31720399452713,8.992563995200745,5.92263809,90.0,110.06070491415892,90.0
7.132961997596477,12.507901996782453,4.156648,90.0,90.0,90.0
3.346759,3.941289,9.631431,90.0,90.0,90.0
7.169673997364034,9.96410799672341,3.671598540000001,90.0,90.03103861242727,90.0
5.768869999999999,8.23964,5.97263305,90.0,90.42724012,90.0
5.989704005933099,5.989704005933099,5.989704005933099,90.0,90.0,90.0
3.864620001626085,3.864620001626085,13.621022003688257,90.0,90.0,90.0
4.649406,7.482785,8.128865,90.0,90.0,90.0
4.951896003579133,8.411386006302013,8.533326006568473,90.0,90.0,90.0
4.052729,4.052729,7.561782,90.0,90.0,90.0
10.11198840260485,9.336832073738147,5.474315099999999,90.0,111.5925329105146,90.0
5.570488,5.570488,9.816977,90.0,90.0,90.0
4.995808000000001,7.433929,6.89135022,90.0,94.02095067999998,90.0
7.38234,7.73977,13.169353940000004,90.0,123.33167622000002,90.0
3.5716200805333065,3.5716200805333065,20.00439116022924,90.0,90.0,120.0
5.746663,5.748481,5.74974968,90.0,90.79442865000004,90.0
6.702131509999998,6.702131509999998,5.66066,90.0,90.0,120.0
4.23897608,4.23897608,4.157109,90.0,90.0,120.0
5.596735995390998,5.596735995390998,8.315491993807735,90.0,90.0,90.0
4.508230000833677,4.982578001560902,20.053670004803497,90.0,90.0,90.0
5.741764,6.1733,5.80105846,90.0,90.59942285000002,90.0
8.095110006433211,8.095110006433211,8.095110006433211,90.0,90.0,90.0
7.656243998842018,7.656243998842018,7.656243998842018,90.0,90.0,90.0
4.431571,4.431571,4.431571,90.0,90.0,90.0
4.733844,4.749309,10.46205334,90.0,116.83122901,90.0
9.827834000659776,4.067883999774531,5.879357090000001,90.0,108.88382711186222,90.0
7.021873998345692,11.288579998192889,5.3710203,90.0,112.24872746814358,90.0
7.735472004414234,7.735472004414234,7.735472004414234,90.0,90.0,90.0
5.059176,5.583138,5.528073240000001,90.0,95.65674547,90.0
7.010281999674741,7.010281999674741,7.010281999674741,90.0,90.0,90.0
4.994587999999999,6.712632,6.95958971,90.0,91.49459079000002,90.0
4.502970000281486,12.080830001303683,4.846852,90.0,90.0,90.0
4.21513612,4.21513612,6.556662,90.0,90.0,120.0
10.615058005778966,4.1806580023010165,8.007400580000002,90.0,107.6998609933112,90.0
7.119983996169337,7.204325996435309,10.10136599482446,90.0,90.0,90.0
7.153457998963158,7.153457998963158,7.153457998963158,90.0,90.0,90.0
3.669068,3.669068,7.378956,90.0,90.0,90.0
7.736589996803832,7.736589996803832,7.736589996803832,90.0,90.0,90.0
5.893282,6.81035673,8.3333477,107.92552878,110.63875203000002,89.9400571
5.515438004296825,9.397821999940984,11.165144002112743,90.0,90.0,90.0
5.437697994476763,9.021145991724037,5.41137379,90.0,112.7780796144844,90.0
10.603483995534235,3.115371999010346,9.25826218,90.0,105.60606425577204,90.0
4.62219227,4.62219227,8.987412,90.0,90.0,120.0
3.818903,3.898469000000001,11.801870999999998,90.0,90.0,90.0
5.632665,5.372669,5.867086830000001,90.0,118.45425108,90.0
6.002038322477355,6.017340112712575,8.300389997220012,90.0,90.0,90.0
7.526352004529817,7.526352004529817,7.526352004529817,90.0,90.0,90.0
4.41804,7.016804,9.852511,90.0,90.0,90.0
4.960586002105875,4.960586002105875,11.336508005418102,90.0,90.0,90.0
7.638041649999999,7.638041649999999,6.257784,90.0,90.0,120.0
8.35091429,8.35091429,3.891224,90.0,90.0,120.0
5.189002,5.189002,5.189002,90.0,90.0,90.0
10.062744000361691,10.062744000361691,10.062744000361691,90.0,90.0,90.0
6.657808122404557,6.657808122404557,22.033778980097487,90.0,90.0,120.0
6.752660004175958,6.752660004175958,6.752660004175958,90.0,90.0,90.0
7.103803999123016,7.103803999123016,7.103803999123016,90.0,90.0,90.0
9.947634005774052,9.947634005774052,3.0073500022320783,90.0,90.0,90.0
3.804302197748164,3.804302197748164,46.37001534825964,90.0,90.0,120.0
5.156453,6.591789,9.90454,90.0,90.0,90.0
9.47892400176506,9.47892400176506,9.47892400176506,90.0,90.0,90.0
5.0947518,5.1687378100000005,7.737164778703734,71.05795784615614,71.8814454639361,81.49653248
4.181176,4.181176,7.01969,90.0,90.0,90.0
5.462809999999999,5.527631800000001,10.892589039999995,91.7570513,91.67764443000002,118.34329524
7.275179841098538,7.275179841098538,17.657396580615355,90.0,90.0,120.0
6.738735996852088,6.738735996852088,6.738735996852088,90.0,90.0,90.0
7.14620199444374,7.14620199444374,7.14620199444374,90.0,90.0,90.0
3.28910296,3.28910296,5.306821,90.0,90.0,120.0
6.138287880000001,6.322299,9.406733880000004,90.0,107.65816915,90.0
3.3213276299999994,3.3213276299999994,37.870512,90.0,90.0,120.0
3.28499155,3.28499155,12.880914,90.0,90.0,120.0
11.290807997347896,11.290807997347896,11.290807997347896,90.0,90.0,90.0
6.562386,6.852092,8.0115,90.0,90.0,90.0
6.715101999213196,6.715101999213196,6.715101999213196,90.0,90.0,90.0
5.581334,7.197869,7.205647,90.0,90.0,90.0
4.671941,4.671941,9.066606,90.0,90.0,90.0
4.120115997722197,15.596107991416934,6.594652,90.0,90.0,90.0
3.5110279982373807,4.153669997734561,11.465459994529445,90.0,90.0,90.0
4.460455,4.460455,6.292883,90.0,90.0,90.0
3.30356,3.30356,3.30356,90.0,90.0,90.0
4.65736164,4.65736164,11.61929483567275,90.0,90.0,120.0
9.096175996700168,9.096175996700168,9.096175996700168,90.0,90.0,90.0
5.66037799902315,6.26228199907082,8.934843999206285,90.0,90.0,90.0
7.693038003216213,7.693038003216213,7.693038003216213,90.0,90.0,90.0
4.507344,7.173159,7.894805,90.0,90.0,90.0
7.20419758,7.20419758,6.94632,90.0,90.0,120.0
4.037349999240912,4.037349999240912,10.180469999448958,90.0,90.0,90.0
8.899851998929925,8.899851998929925,8.899851998929925,90.0,90.0,90.0
8.33852433,8.33852433,5.624511,90.0,90.0,120.0
5.899185997257696,10.010295995858012,12.558481994968844,90.0,90.0,90.0
4.990634,4.990634,4.990634,90.0,90.0,90.0
11.909332008674598,6.69642200463299,8.44995169,90.0,118.0258060543646,90.0
4.807163120000001,5.75962113,8.400971,103.21941717,90.00495601,90.03583807000001
8.843666001203623,8.843666001203623,8.843666001203623,90.0,90.0,90.0
5.584962472772816,5.584962472772816,13.887787175158934,90.0,90.0,120.0
4.720764150561767,4.720764150561767,14.288978295752434,90.0,90.0,120.0
8.255101994927738,8.255101994927738,8.255101994927738,90.0,90.0,90.0
2.804495,2.804495,6.406945,90.0,90.0,90.0
3.164641,4.343764,4.40773884,90.0,91.65956829,90.0
5.014388123363477,5.014388123363477,18.25108860133384,90.0,90.0,120.0
6.813583999173869,6.813583999173869,6.813583999173869,90.0,90.0,90.0
13.536786003494274,3.816200001445471,7.561495929999999,90.0,106.19064894504533,90.0
3.600665,5.75563,6.717161,90.0,90.0,90.0
16.661286001767625,4.131216000003693,7.1789609200000015,90.0,115.28713504169728,90.0
6.482559,6.482559,5.355384,90.0,90.0,90.0
8.1289120015999,8.1289120015999,8.1289120015999,90.0,90.0,90.0
5.598411,5.717538,9.72872952,90.0,125.0572704,90.0
6.026658351339402,6.026658351339402,15.270866974302727,90.0,90.0,120.0
8.62514399842957,8.62514399842957,8.62514399842957,90.0,90.0,90.0
3.622075,3.622075,3.622075,90.0,90.0,90.0
5.117054000000001,8.803145,5.25815481,90.0,109.09862352,90.0
3.02463457,6.025116600000001,6.452870092149268,102.45210277943414,103.53724297483852,90.02778038
6.333508003702796,11.243978007134675,7.487536,90.0,90.0,90.0
9.075496,9.075496,13.660676002100828,90.0,90.0,90.0
2.71543415,2.71543415,2.471234,90.0,90.0,120.0
3.92475875,3.92475875,25.309566,90.0,90.0,120.0
7.9019559998810545,11.606071999079992,6.211602,90.0,90.0,90.0
3.641298236084045,3.641298236084045,20.76096784765831,90.0,90.0,120.0
7.36689200142732,7.36689200142732,10.099852002638016,90.0,90.0,90.0
3.731534,6.230275000000001,18.54345199834957,90.0,90.0,90.0
5.504775,5.73031556,7.986219259999999,89.80294805,89.89011787999999,89.27278409
11.75706751,11.75706751,3.978067,90.0,90.0,120.0
6.446970006920826,6.446970006920826,6.446970006920826,90.0,90.0,90.0
5.916075417898402,5.916075417898402,14.609252489999996,90.0,90.0,120.0
9.57406071,9.57406071,6.324874,90.0,90.0,120.0
8.50687799784548,8.50687799784548,8.578165997506241,90.0,90.0,90.0
9.042606005816651,10.39859600619378,8.001817,90.0,90.0,90.0
3.7498099989402944,3.7498099989402944,9.087739998249498,90.0,90.0,90.0
5.452749998423227,5.452749998423227,5.452749998423227,90.0,90.0,90.0
9.783042001650664,9.783042001650664,9.783042001650664,90.0,90.0,90.0
2.954115999503672,14.806457997597624,4.642417,90.0,90.0,90.0
6.68775800355859,6.68775800355859,4.1187380020979525,90.0,90.0,90.0
7.517687989534237,7.517687989534237,7.346091035852161,90.0,90.0,120.0
6.7703299945259765,6.7703299945259765,6.7703299945259765,90.0,90.0,90.0
14.742391208168536,4.47745529,6.271814000000001,90.0,115.17752499968124,90.0
6.128318006975494,6.128318006975494,6.128318006975494,90.0,90.0,90.0
10.890841998350972,8.610393998371334,5.601247870000001,90.0,112.78249306482292,90.0
5.594171999042955,9.238981998381998,9.311533998667493,90.0,90.0,90.0
10.795028000017922,4.9478879996724805,6.7111661,90.0,122.04785934722656,90.0
15.08662399327497,6.488639997391033,5.47208302,90.0,105.50128671812966,90.0
4.201485997420738,4.201485997420738,14.524011992911705,90.0,90.0,90.0
3.09962835,3.09962835,7.536972,90.0,90.0,120.0
6.851801999594424,6.908860000193649,10.726719997184755,90.0,90.0,90.0
9.780195995006956,9.780195995006956,3.164229998191156,90.0,90.0,90.0
4.954672999999999,8.519235994633862,8.569467995213222,90.0,90.0,90.0
6.654730001417425,6.801282001494223,15.0677380025346,90.0,90.0,90.0
8.42104400164372,8.591447996451947,8.695943998927262,90.0,90.0,90.0
5.6863552,5.6863552,8.05766705861127,90.0,90.0,90.0
3.0488580018699936,10.928982008028328,7.633911,90.0,90.0,90.0
6.341627996376101,6.341627996376101,6.341627996376101,90.0,90.0,90.0
12.860070005496947,4.500764001938032,6.66091297,90.0,104.98583104825862,90.0
4.27702362,4.27702362,5.365883,90.0,90.0,120.0
3.931017999370431,3.931017999370431,3.931017999370431,90.0,90.0,90.0
7.606788003042744,7.606788003042744,7.606788003042744,90.0,90.0,90.0
4.239885,4.514307,5.181486,90.0,90.0,90.0
5.193793,5.236204699999999,7.98751745,108.13991098,89.29211256,93.46978020999998
6.533199995972386,6.533199995972386,6.533199995972386,90.0,90.0,90.0
13.722156004554032,4.073652001406681,9.38315123,90.0,116.09369172930428,90.0
9.110442005778191,7.209606004805713,7.143211469999999,90.0,110.0106938839714,90.0
6.805401995898084,6.805401995898084,6.805401995898084,90.0,90.0,90.0
7.184764006187206,7.184764006187206,7.184764006187206,90.0,90.0,90.0
5.062345,2.988166,5.27374758,90.0,108.05115446000003,90.0
5.060521733507201,5.060521733507201,24.03858600498377,90.0,90.0,120.0
4.163993,4.221809119999999,7.146784339999999,90.0,90.0,90.0
5.215847999380162,5.215847999380162,5.215847999380162,90.0,90.0,90.0
8.143188006679445,8.143188006679445,8.143188006679445,90.0,90.0,90.0
5.443326002031931,5.450754003366858,33.358983997396166,90.0,90.0,90.0
5.914321909999999,5.914321909999999,6.893892,90.0,90.0,120.0
3.919966000193682,10.415189999180694,10.401358,90.0,90.0,90.0
4.294401998978124,4.294401998978124,11.178305998173792,90.0,90.0,90.0
6.627695909999999,6.627695909999999,4.463609,90.0,90.0,120.0
5.5714339996959055,12.476546000333435,5.670196,90.0,90.0,90.0
5.237001,5.25454724,7.25386293,105.06756767,108.90846961,98.11191525
5.5220356,5.5220356,7.993954,90.0,90.0,120.0
7.718526006555334,7.718526006555334,7.718526006555334,90.0,90.0,90.0
7.292156254544218,7.292156254544218,17.75339399721002,90.0,90.0,120.0
8.477419930749484,8.477419930749484,12.31329299657541,90.0,90.0,120.0
3.57609961,3.57609961,17.367122,90.0,90.0,120.0
6.597676000464236,6.597676000464236,6.597676000464236,90.0,90.0,90.0
6.860275999418302,6.860275999418302,6.860275999418302,90.0,90.0,90.0
6.205829997417455,6.205829997417455,12.58501799541768,90.0,90.0,90.0
2.8434460000000006,2.8434460000000006,2.8434460000000006,90.0,90.0,90.0
4.081816003085024,4.081816003085024,9.9955480069694,90.0,90.0,90.0
4.092812000626759,5.705180001641647,13.420094002903934,90.0,90.0,90.0
7.37239941,7.37239941,6.03207,90.0,90.0,120.0
4.76879558,4.76879558,7.40046,90.0,90.0,120.0
11.661580001136937,3.664932000802215,11.655163379999998,90.0,91.98846846078976,90.0
5.734309,10.852241,5.75015261,90.0,101.10184107000002,90.0
3.5932040006223085,18.28650600058275,5.640807,90.0,90.0,90.0
6.673752006848634,6.673752006848634,6.673752006848634,90.0,90.0,90.0
5.20775335,8.823549480438036,8.369262,90.0,90.0,90.0
5.590612000841982,10.988084001062877,8.30347605,90.0,106.33269700860042,90.0
5.402739,5.6863358900000005,7.61052594,103.42623327,106.50203247,97.32935825
10.528003998926474,10.528003998926474,10.528003998926474,90.0,90.0,90.0
7.423726005273767,7.423726005273767,7.423726005273767,90.0,90.0,90.0
6.807032000219381,9.057952000942892,7.206143259999999,90.0,113.55987243644852,90.0
6.571234,6.735313,8.71935641,90.0,106.98529522,90.0
10.026918004808854,9.443010004808002,5.37290662,90.0,112.6415674892222,90.0
6.338863999988409,6.338863999988409,12.71261000086972,90.0,90.0,90.0
4.925073,8.073882,8.62039,90.0,90.0,90.0
4.31280862,4.31280862,6.952973,90.0,90.0,120.0
4.221105844524911,4.221105844524911,41.36822665049986,90.0,90.0,120.0
5.53594,5.58062421,7.362551989999999,73.48854989,72.06133125,71.59998548999998
5.772130001361782,5.772130001361782,9.268218001873278,90.0,90.0,90.0
3.492407,3.492407,9.514622,90.0,90.0,90.0
4.998996003841832,8.69460400643708,6.842801,90.0,90.0,90.0
3.790393997671863,3.790393997671863,14.9516599933215,90.0,90.0,90.0
5.13511521,5.13511521,4.102636,90.0,90.0,120.0
4.703993999283679,7.411717997579119,15.637737995674376,90.0,90.0,90.0
4.84230822,4.84230822,8.042651,90.0,90.0,120.0
8.00443182075324,8.00443182075324,8.00443182075324,90.0,90.0,90.0
4.063042325983243,4.063042325983243,20.195461057425824,90.0,90.0,120.0
5.101379,5.352422,9.205844,90.0,90.0,90.0
3.882048,3.882048,3.882048,90.0,90.0,90.0
10.743375997707552,7.522417998164876,7.62523871,90.0,134.64757481624858,90.0
7.145182007054014,7.145182007054014,7.145182007054014,90.0,90.0,90.0
10.398157994839323,10.398157994839323,10.398157994839323,90.0,90.0,90.0
5.803634414712199,8.67556400647387,5.455240650000001,90.0,116.36687434654672,90.0
4.371894001444413,4.371894001444413,22.317066008719383,90.0,90.0,90.0
9.748473999419517,9.748473999419517,9.77721399958197,90.0,90.0,90.0
8.519665993634028,10.339591992555135,10.70741,90.0,90.0,90.0
5.527725998552266,5.527725998552266,11.021223997150406,90.0,90.0,90.0
5.9983640039385895,5.9983640039385895,10.393102005922085,90.0,90.0,90.0
3.94930592,3.94930592,33.03218000960921,90.0,90.0,90.0
3.082637145,3.082637145,12.590725,90.0,90.0,120.0
7.628228,7.628228,4.007708,90.0,90.0,90.0
7.106300004329123,11.208652005933804,5.12911077,90.0,130.34973822513763,90.0
6.411534001119901,6.411534001119901,6.411534001119901,90.0,90.0,90.0
11.341710009012717,3.100202002124096,7.29031336,90.0,106.17343948520534,90.0
5.802699,5.802699,5.802699,90.0,90.0,90.0
4.470143,4.470143,10.102384,90.0,90.0,90.0
5.45388032,5.45388032,9.00283,90.0,90.0,120.0
8.155927581860556,8.155927581860556,8.155927581860556,90.0,90.0,90.0
5.478949890696885,5.478949890696885,14.020103188825288,90.0,90.0,120.0
11.075033995373294,11.075033995373294,11.075033995373294,90.0,90.0,90.0
5.017907998986613,8.637557999510019,8.681781998900254,90.0,90.0,90.0
5.06984873,5.06984873,4.724571,90.0,90.0,120.0
8.550006185939974,8.550006185939974,12.676928015997955,90.0,90.0,120.0
4.54263808,4.54263808,7.149719,90.0,90.0,120.0
3.618658,4.797293,11.551508,90.0,90.0,90.0
5.49728195292148,5.49728195292148,13.16095812091408,90.0,90.0,120.0
4.412693909999999,4.412693909999999,24.671399,90.0,90.0,120.0
6.095396006197992,6.095396006197992,6.095396006197992,90.0,90.0,90.0
4.971092005001914,8.348290008040532,4.019935,90.0,90.0,90.0
9.034882008119595,5.193290004572694,8.67047411,90.0,93.87638881856222,90.0
3.593350001894178,10.504968005070705,10.96056,90.0,90.0,90.0
5.564105,5.56996511,7.222820970000002,104.08396928,104.2301359,105.66340598
10.8046840029757,9.82442000227934,5.5120723,90.0,109.7437006671659,90.0
10.267901995037466,4.164725998096339,13.44288423,90.0,110.53878605075438,90.0
4.31960504,4.31960504,6.741742,90.0,90.0,120.0
4.033045,4.033045,4.033045,90.0,90.0,90.0
4.014813999999999,4.014813999999999,4.014813999999999,90.0,90.0,90.0
5.532909999017318,5.532909999017318,5.532909999017318,90.0,90.0,90.0
3.5719096,5.199871,9.533192990340284,90.0,107.28969529069175,90.0
4.69299,8.442660006314734,8.500092005840054,90.0,90.0,90.0
6.813769996541594,6.813769996541594,6.813769996541594,90.0,90.0,90.0
5.756102000000001,5.756102000000001,5.756102000000001,90.0,90.0,90.0
7.928497999752468,7.928497999752468,11.730354000582592,90.0,90.0,90.0
5.38083999970914,5.38083999970914,11.984583999308104,90.0,90.0,90.0
3.277897,3.277897,3.277897,90.0,90.0,90.0
6.023371849999999,6.023371849999999,7.938652,90.0,90.0,120.0
3.728712,3.728712,3.552747,90.0,90.0,90.0
7.203899998600254,7.203899998600254,7.203899998600254,90.0,90.0,90.0
3.74122,3.74122,11.846624,90.0,90.0,90.0
6.6490059989392805,6.6490059989392805,6.6490059989392805,90.0,90.0,90.0
3.595555,3.595555,5.454435,90.0,90.0,90.0
10.480792006497296,10.480792006497296,10.480792006497296,90.0,90.0,90.0
3.279358,5.74887,9.925221,90.0,90.0,90.0
4.38196,6.433199,6.631744,90.0,90.0,90.0
6.3532920055744855,6.3532920055744855,6.3532920055744855,90.0,90.0,90.0
9.887458002817548,9.887458002817548,9.91997200350018,90.0,90.0,90.0
6.020357,6.020357,6.020357,90.0,90.0,90.0
12.99764199582632,10.107489996425151,6.57787093,90.0,90.32516036713386,90.0
4.106701999558021,10.522743998465955,13.694078,90.0,90.0,90.0
11.759166006311249,3.207214002262071,7.327435180000001,90.0,105.70174446413252,90.0
5.55919,5.566879,5.58537442,90.0,90.35864885,90.0
3.712234,4.885164,7.045895,90.0,90.0,90.0
10.071491493693804,9.079782528365516,5.85650471,90.0,110.98979050144192,90.0
3.588267,3.588267,7.128445,90.0,90.0,90.0
10.4605760059279,9.28318800517077,5.827964240000001,90.0,110.89226216139512,90.0
12.86730600687154,3.4813160021980964,8.70218319,90.0,131.70820670639017,90.0
5.41622,7.425283,10.114089,90.0,90.0,90.0
4.084788000789158,4.084788000789158,9.9227160012768,90.0,90.0,90.0
5.080185479999998,5.080185479999998,13.620377950824778,90.0,90.0,120.0
9.689377,12.173387,13.192519,90.0,90.0,90.0
4.820589,5.78982915,7.966392560000002,86.41273657000002,89.67004224,88.71363795
3.25797019,3.25797019,14.262654,90.0,90.0,120.0
7.183959996179334,7.183959996179334,6.38008199647834,90.0,90.0,90.0
13.735565996141338,4.124539998199503,10.15744926,90.0,119.56051601741424,90.0
4.9360599997946615,4.9360599997946615,17.31742400126173,90.0,90.0,90.0
6.2793679938258125,6.2793679938258125,6.2793679938258125,90.0,90.0,90.0
8.783026036857576,8.783026036857576,8.783026036857576,90.0,90.0,90.0
18.74613399095461,6.77872399683563,6.89966016,90.0,98.75210328477776,90.0
5.9333788,5.9333788,5.019243,90.0,90.0,120.0
13.28571739278773,13.28571739278773,5.782416429530819,90.0,90.0,120.0
5.258204,5.378116940000001,5.649431,89.83851115,66.42014394,89.70780513
5.028658,5.926288,5.14277908,90.0,108.81955779000002,90.0
7.541262001549376,7.541262001549376,7.541262001549376,90.0,90.0,90.0
3.88558224,3.88558224,12.820621,90.0,90.0,120.0
8.93565184988433,8.93565184988433,13.192565075065538,90.0,90.0,120.0
4.35010127,4.35010127,17.774152,90.0,90.0,120.0
5.8851040033084185,6.1174040037981126,8.411466004899108,90.0,90.0,90.0
5.759232,7.09335,7.651341,90.0,90.0,90.0
